id,Latitude,Longitude,NumberOfStories,YearBuilt,OccupancyClass,PlanArea,StructureType,Footprint
72,61.21488257,-149.8992829,1,1940,COM1,828,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899407,61.215417],[-149.899425,61.215057],[-149.899454,61.215058],[-149.899471,61.214706],[-149.899184,61.214703],[-149.899167,61.215058],[-149.899020,61.215057],[-149.899017,61.215112],[-149.898103,61.215102],[-149.898091,61.215352],[-149.898053,61.215352],[-149.898048,61.215464],[-149.898672,61.215471],[-149.898675,61.215409],[-149.899407,61.215417]]]},""properties"":{}}"
73,61.21631054,-149.9004783,2,1917,COM1,2151,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.900106,61.216142],[-149.900106,61.216224],[-149.900219,61.216224],[-149.900219,61.216142],[-149.900106,61.216142]]]},""properties"":{}}"
74,61.21631056,-149.9001925,2,1935,COM4,2356,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.900106,61.216142],[-149.900106,61.216224],[-149.900219,61.216224],[-149.900219,61.216142],[-149.900106,61.216142]]]},""properties"":{}}"
75,61.21631194,-149.8999057,1,1935,RES1,1289,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899849,61.216241],[-149.900014,61.216242],[-149.900015,61.216158],[-149.899850,61.216157],[-149.899849,61.216241]]]},""properties"":{}}"
76,61.2164347,-149.8978618,2,1941,COM1,1236,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.898019,61.216439],[-149.898019,61.216386],[-149.897799,61.216386],[-149.897799,61.216439],[-149.898019,61.216439]]]},""properties"":{}}"
77,61.21586681,-149.9003342,4,2018,COM4,45757,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.900106,61.216142],[-149.900106,61.216224],[-149.900219,61.216224],[-149.900219,61.216142],[-149.900106,61.216142]]]},""properties"":{}}"
78,61.21490133,-149.9083327,1,1975,RES3,1101,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.908718,61.214748],[-149.908453,61.214747],[-149.908450,61.215208],[-149.908348,61.215208],[-149.908347,61.215269],[-149.908178,61.215269],[-149.908179,61.215223],[-149.907975,61.215222],[-149.907974,61.215440],[-149.908663,61.215441],[-149.908663,61.215387],[-149.908714,61.215387],[-149.908718,61.214748]]]},""properties"":{}}"
79,61.21181047,-149.8981406,1,1940,RES1,1536,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.897882,61.211761],[-149.897882,61.211854],[-149.898113,61.211854],[-149.898113,61.211761],[-149.897882,61.211761]]]},""properties"":{}}"
80,61.21249598,-149.8981403,2,2016,RES3,2015,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.898041,61.212500],[-149.898200,61.212504],[-149.898206,61.212454],[-149.898046,61.212451],[-149.898041,61.212500]]]},""properties"":{}}"
81,61.21249598,-149.8981403,2,2016,RES3,2015,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.898041,61.212500],[-149.898200,61.212504],[-149.898206,61.212454],[-149.898046,61.212451],[-149.898041,61.212500]]]},""properties"":{}}"
82,61.21249598,-149.8981403,2,2016,RES3,2015,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.898041,61.212500],[-149.898200,61.212504],[-149.898206,61.212454],[-149.898046,61.212451],[-149.898041,61.212500]]]},""properties"":{}}"
83,61.21260409,-149.8990441,1,1954,RES1,2369,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899351,61.212311],[-149.899077,61.212310],[-149.899075,61.212406],[-149.899349,61.212407],[-149.899351,61.212311]]]},""properties"":{}}"
84,61.22073051,-149.893845,2,1917,COM4,3361,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.893961,61.220827],[-149.893968,61.220671],[-149.893781,61.220669],[-149.893773,61.220825],[-149.893961,61.220827]]]},""properties"":{}}"
85,61.2207281,-149.8942712,2,2006,COM4,6762,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.894414,61.220665],[-149.894165,61.220665],[-149.894165,61.220794],[-149.894414,61.220794],[-149.894414,61.220665]]]},""properties"":{}}"
86,61.22093515,-149.8940577,1,1930,RES1,1286,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.893994,61.220870],[-149.893788,61.220868],[-149.893785,61.220964],[-149.893992,61.220965],[-149.893994,61.220870]]]},""properties"":{}}"
87,61.22122015,-149.8943386,2,1955,COM4,3537,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.894481,61.221268],[-149.894481,61.221162],[-149.894263,61.221162],[-149.894263,61.221268],[-149.894481,61.221268]]]},""properties"":{}}"
88,61.22122328,-149.893768,1,1940,RES1,2294,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.893691,61.221183],[-149.893690,61.221330],[-149.893921,61.221331],[-149.893921,61.221226],[-149.893841,61.221226],[-149.893841,61.221183],[-149.893691,61.221183]]]},""properties"":{}}"
89,61.22128665,-149.8931313,1,1916,RES1,2810,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.893049,61.221188],[-149.893052,61.221272],[-149.893241,61.221271],[-149.893236,61.221147],[-149.893091,61.221148],[-149.893093,61.221188],[-149.893049,61.221188]]]},""properties"":{}}"
90,61.22081781,-149.8917942,4,1950,RES4,22050,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.892148,61.220738],[-149.892149,61.220596],[-149.891634,61.220596],[-149.891633,61.220737],[-149.892148,61.220738]]]},""properties"":{}}"
91,61.22081781,-149.8917942,1,1967,COM1,19470,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.892148,61.220738],[-149.892149,61.220596],[-149.891634,61.220596],[-149.891633,61.220737],[-149.892148,61.220738]]]},""properties"":{}}"
92,61.22125079,-149.8892629,1,1977,COM4,3660,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.888982,61.221672],[-149.889390,61.221672],[-149.889390,61.221585],[-149.888982,61.221585],[-149.888982,61.221672]]]},""properties"":{}}"
93,61.22121747,-149.8858881,1,1967,COM1,60889,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.887184,61.221030],[-149.886100,61.221022],[-149.886103,61.220942],[-149.885995,61.220941],[-149.885999,61.220836],[-149.885838,61.220835],[-149.885836,61.220892],[-149.885648,61.220891],[-149.885644,61.221024],[-149.885462,61.221022],[-149.885461,61.221045],[-149.885370,61.221044],[-149.885359,61.221405],[-149.885504,61.221406],[-149.885504,61.221391],[-149.887172,61.221403],[-149.887184,61.221030]]]},""properties"":{}}"
94,61.22093755,-149.8928602,2,1954,RES1,3707,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.892856,61.221043],[-149.892856,61.221070],[-149.892890,61.221070],[-149.892890,61.221043],[-149.892856,61.221043]]]},""properties"":{}}"
95,61.2210939,-149.8928504,1,1950,RES1,2270,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.892856,61.221043],[-149.892856,61.221070],[-149.892890,61.221070],[-149.892890,61.221043],[-149.892856,61.221043]]]},""properties"":{}}"
96,61.22006751,-149.8756572,2,1915,COM1,5310,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.875706,61.219834],[-149.875381,61.219894],[-149.875450,61.219981],[-149.875775,61.219921],[-149.875706,61.219834]]]},""properties"":{}}"
97,61.21966369,-149.8762068,1,1941,RES1,784,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876081,61.219616],[-149.876081,61.219672],[-149.876258,61.219672],[-149.876258,61.219616],[-149.876081,61.219616]]]},""properties"":{}}"
98,61.2197567,-149.8762055,1,1941,RES1,752,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876245,61.219696],[-149.876092,61.219696],[-149.876092,61.219761],[-149.876245,61.219761],[-149.876245,61.219696]]]},""properties"":{}}"
99,61.2201176,-149.8762058,2,1959,RES3,1725,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876017,61.219920],[-149.876017,61.220014],[-149.876250,61.220014],[-149.876250,61.219920],[-149.876017,61.219920]]]},""properties"":{}}"
100,61.21993755,-149.8766448,2,1942,RES1,1083,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876615,61.219939],[-149.876741,61.219939],[-149.876741,61.219878],[-149.876550,61.219878],[-149.876550,61.219909],[-149.876615,61.219909],[-149.876615,61.219939]]]},""properties"":{}}"
101,61.21981084,-149.8769323,1,1946,RES1,1162,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.877000,61.219957],[-149.876994,61.219767],[-149.876871,61.219768],[-149.876872,61.219812],[-149.876794,61.219813],[-149.876796,61.219870],[-149.876861,61.219869],[-149.876864,61.219958],[-149.877000,61.219957]]]},""properties"":{}}"
102,61.21981084,-149.8769323,4,1968,RES3,14696,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.877000,61.219957],[-149.876994,61.219767],[-149.876871,61.219768],[-149.876872,61.219812],[-149.876794,61.219813],[-149.876796,61.219870],[-149.876861,61.219869],[-149.876864,61.219958],[-149.877000,61.219957]]]},""properties"":{}}"
103,61.22024461,-149.8779754,2,1966,RES4,6575,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879011,61.220286],[-149.879015,61.220063],[-149.878714,61.220062],[-149.878714,61.220105],[-149.878129,61.220103],[-149.878130,61.220067],[-149.877834,61.220065],[-149.877832,61.220200],[-149.877888,61.220200],[-149.877886,61.220315],[-149.878050,61.220316],[-149.878051,61.220242],[-149.878706,61.220245],[-149.878705,61.220285],[-149.879011,61.220286]]]},""properties"":{}}"
104,61.22024518,-149.8773366,2,1961,RES3,4031,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.877417,61.220270],[-149.877417,61.220174],[-149.877253,61.220174],[-149.877253,61.220270],[-149.877417,61.220270]]]},""properties"":{}}"
105,61.22024424,-149.8769966,2,1950,RES1,2976,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.877417,61.220270],[-149.877417,61.220174],[-149.877253,61.220174],[-149.877253,61.220270],[-149.877417,61.220270]]]},""properties"":{}}"
106,61.22072567,-149.8758912,1,1970,RES3,903,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
107,61.22072567,-149.8758912,1,1970,RES3,757,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
108,61.22072567,-149.8758912,1,1970,RES3,598,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
109,61.22072567,-149.8758912,1,1970,RES3,598,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
110,61.22072567,-149.8758912,1,1970,RES3,757,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
111,61.22072567,-149.8758912,1,1970,RES3,903,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
112,61.22072567,-149.8758912,1,1970,RES3,903,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
113,61.22072567,-149.8758912,1,1970,RES3,757,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
114,61.22072567,-149.8758912,1,1970,RES3,754,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
115,61.22072567,-149.8758912,1,1970,RES3,754,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
116,61.22072567,-149.8758912,1,1970,RES3,757,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
117,61.22072567,-149.8758912,1,1970,RES3,903,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
118,61.22072567,-149.8758912,1,1970,RES3,903,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
119,61.22072567,-149.8758912,1,1970,RES3,757,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
120,61.22072567,-149.8758912,1,1970,RES3,754,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
121,61.22072567,-149.8758912,1,1970,RES3,754,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
122,61.22072567,-149.8758912,1,1970,RES3,757,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
123,61.22072567,-149.8758912,1,1970,RES3,903,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
124,61.22024505,-149.8786113,3,1976,COM4,26129,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879011,61.220286],[-149.879015,61.220063],[-149.878714,61.220062],[-149.878714,61.220105],[-149.878129,61.220103],[-149.878130,61.220067],[-149.877834,61.220065],[-149.877832,61.220200],[-149.877888,61.220200],[-149.877886,61.220315],[-149.878050,61.220316],[-149.878051,61.220242],[-149.878706,61.220245],[-149.878705,61.220285],[-149.879011,61.220286]]]},""properties"":{}}"
125,61.2209728,-149.8784564,2,1974,COM1,44448,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879010,61.221407],[-149.879009,61.220650],[-149.878894,61.220650],[-149.878894,61.220698],[-149.878680,61.220698],[-149.878680,61.220741],[-149.878629,61.220741],[-149.878629,61.220990],[-149.878406,61.220990],[-149.878407,61.221407],[-149.879010,61.221407]]]},""properties"":{}}"
126,61.22038191,-149.8762066,1,1951,RES1,1056,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876051,61.220640],[-149.875907,61.220613],[-149.875935,61.220578],[-149.875742,61.220543],[-149.875670,61.220633],[-149.875704,61.220639],[-149.875686,61.220661],[-149.875782,61.220679],[-149.875681,61.220806],[-149.875519,61.220776],[-149.875432,61.220886],[-149.875613,61.220919],[-149.875632,61.220896],[-149.875819,61.220930],[-149.876051,61.220640]]]},""properties"":{}}"
127,61.2200259,-149.8762063,1,1946,RES1,1110,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.876017,61.219920],[-149.876017,61.220014],[-149.876250,61.220014],[-149.876250,61.219920],[-149.876017,61.219920]]]},""properties"":{}}"
