id,Latitude,Longitude,ReplacementCost,PlanArea,YearBuilt,NumberOfStories,OccupancyClass,StructureType,Footprint
728,37.87186022,-122.2673417,13918002.7,108679,1936,1,COM4,S2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.267566,37.871353],[-122.267304,37.871375],[-122.267357,37.871766],[-122.267334,37.871768],[-122.267353,37.871901],[-122.267179,37.871915],[-122.267162,37.871791],[-122.267029,37.871802],[-122.267042,37.871893],[-122.266991,37.871897],[-122.266998,37.871946],[-122.266879,37.871956],[-122.266911,37.872194],[-122.267407,37.872152],[-122.267404,37.872133],[-122.267669,37.872111],[-122.267566,37.871353]]]},""properties"":{}}"
729,37.873627,-122.276233,242700,1213.5,1902,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276275,37.873552],[-122.276169,37.873562],[-122.276191,37.873702],[-122.276297,37.873692],[-122.276275,37.873552]]]},""properties"":{}}"
730,37.873907,-122.2743625,185200,926,1911,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274404,37.873863],[-122.274321,37.873863],[-122.274321,37.873951],[-122.274404,37.873951],[-122.274404,37.873863]]]},""properties"":{}}"
731,37.87421627,-122.2676994,1425800,7129,1958,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.267632,37.874339],[-122.267792,37.874328],[-122.267767,37.874094],[-122.267607,37.874104],[-122.267632,37.874339]]]},""properties"":{}}"
732,37.874324,-122.2707395,546545,2941.5,1923,3,RES3,W2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270701,37.874405],[-122.270802,37.874395],[-122.270778,37.874243],[-122.270677,37.874253],[-122.270701,37.874405]]]},""properties"":{}}"
733,37.87441943,-122.269035,14343600,71718,1946,4,RES3,C2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.268851,37.874181],[-122.268885,37.874535],[-122.268856,37.874536],[-122.268860,37.874573],[-122.268903,37.874571],[-122.268908,37.874618],[-122.269292,37.874595],[-122.269273,37.874403],[-122.269156,37.874410],[-122.269163,37.874482],[-122.269111,37.874485],[-122.269081,37.874167],[-122.268851,37.874181]]]},""properties"":{}}"
734,37.8747315,-122.2707335,432400,2162,1921,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270672,37.874663],[-122.270690,37.874808],[-122.270795,37.874800],[-122.270777,37.874655],[-122.270672,37.874663]]]},""properties"":{}}"
735,37.87484044,-122.2699933,419666.6667,2098.333333,1941,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270040,37.874856],[-122.270029,37.874760],[-122.269930,37.874767],[-122.269947,37.874914],[-122.270071,37.874905],[-122.270065,37.874855],[-122.270040,37.874856]]]},""properties"":{}}"
736,37.86609916,-122.2560393,522860.5,3752.6,1939,1,COM4,S1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.255854,37.866008],[-122.255880,37.866160],[-122.255944,37.866153],[-122.255933,37.866089],[-122.256022,37.866079],[-122.256053,37.866260],[-122.256179,37.866247],[-122.256146,37.866053],[-122.256170,37.866051],[-122.256163,37.866009],[-122.256129,37.866013],[-122.256123,37.865979],[-122.255854,37.866008]]]},""properties"":{}}"
737,37.8706095,-122.2482045,792813.5,3752.6,1971,3,RES3,S2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.248279,37.870613],[-122.248241,37.870558],[-122.248130,37.870606],[-122.248168,37.870661],[-122.248279,37.870613]]]},""properties"":{}}"
738,37.87797088,-122.2741997,65600,328,1907,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274145,37.878052],[-122.274258,37.878050],[-122.274255,37.877890],[-122.274141,37.877892],[-122.274145,37.878052]]]},""properties"":{}}"
739,37.88001475,-122.2672865,270200,1351,1908,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.267392,37.879955],[-122.267164,37.879981],[-122.267180,37.880074],[-122.267409,37.880049],[-122.267392,37.879955]]]},""properties"":{}}"
740,37.87756875,-122.2649289,736100,3680.5,1937,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264988,37.877506],[-122.264873,37.877504],[-122.264870,37.877632],[-122.264985,37.877633],[-122.264988,37.877506]]]},""properties"":{}}"
741,37.87798625,-122.257713,1533000,7665,1946,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257788,37.878009],[-122.257777,37.877928],[-122.257647,37.877939],[-122.257663,37.878058],[-122.257731,37.878052],[-122.257726,37.878015],[-122.257788,37.878009]]]},""properties"":{}}"
742,37.8780665,-122.265908,1824200,9121,1933,3,RES1,C2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265822,37.878024],[-122.265824,37.878111],[-122.265994,37.878109],[-122.265992,37.878022],[-122.265822,37.878024]]]},""properties"":{}}"
743,37.878745,-122.2653395,330200,1651,1936,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265290,37.878690],[-122.265290,37.878800],[-122.265389,37.878800],[-122.265389,37.878690],[-122.265290,37.878690]]]},""properties"":{}}"
744,37.87873475,-122.2588366,280000,1400,1932,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.258898,37.878664],[-122.258738,37.878698],[-122.258776,37.878806],[-122.258935,37.878771],[-122.258898,37.878664]]]},""properties"":{}}"
745,37.87922567,-122.2612375,1578800,7894,1931,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.261280,37.879277],[-122.261234,37.879074],[-122.261130,37.879089],[-122.261188,37.879344],[-122.261414,37.879312],[-122.261402,37.879259],[-122.261280,37.879277]]]},""properties"":{}}"
746,37.87964861,-122.2578939,192100,960.5,1945,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257951,37.879601],[-122.257906,37.879608],[-122.257894,37.879556],[-122.257807,37.879568],[-122.257838,37.879708],[-122.257921,37.879696],[-122.257933,37.879753],[-122.257983,37.879746],[-122.257951,37.879601]]]},""properties"":{}}"
747,37.880061,-122.260965,164700,823.5,1926,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.260906,37.880008],[-122.260938,37.880128],[-122.261024,37.880114],[-122.260992,37.879994],[-122.260906,37.880008]]]},""properties"":{}}"
748,37.869512,-122.2825435,56450,282.25,1964,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.282482,37.869455],[-122.282493,37.869575],[-122.282605,37.869569],[-122.282594,37.869449],[-122.282482,37.869455]]]},""properties"":{}}"
749,37.872269,-122.282514,410366.6667,2051.833333,1925,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.282431,37.872240],[-122.282437,37.872307],[-122.282597,37.872298],[-122.282591,37.872231],[-122.282431,37.872240]]]},""properties"":{}}"
750,37.87304754,-122.2849213,445600,2228,1929,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.285034,37.873088],[-122.285021,37.872990],[-122.284809,37.873007],[-122.284821,37.873105],[-122.285034,37.873088]]]},""properties"":{}}"
751,37.87469277,-122.2813914,393100,1965.5,1940,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.281464,37.874645],[-122.281306,37.874661],[-122.281318,37.874740],[-122.281477,37.874725],[-122.281464,37.874645]]]},""properties"":{}}"
752,37.87204613,-122.2745817,1050700,5253.5,1932,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274725,37.872153],[-122.274707,37.872047],[-122.274616,37.872056],[-122.274586,37.871882],[-122.274475,37.871893],[-122.274522,37.872174],[-122.274725,37.872153]]]},""properties"":{}}"
753,37.87315353,-122.2723203,600800,3004,1922,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272220,37.873115],[-122.272222,37.873195],[-122.272421,37.873192],[-122.272418,37.873112],[-122.272220,37.873115]]]},""properties"":{}}"
754,37.87397925,-122.2726644,217800,1089,1922,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272723,37.874045],[-122.272719,37.873911],[-122.272606,37.873913],[-122.272610,37.874048],[-122.272723,37.874045]]]},""properties"":{}}"
755,37.8744925,-122.275337,2481266.667,12406.33333,1929,1,RES1,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275163,37.874442],[-122.275188,37.874580],[-122.275511,37.874543],[-122.275486,37.874405],[-122.275163,37.874442]]]},""properties"":{}}"
756,37.87465027,-122.2758724,353000,1765,1933,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275768,37.874613],[-122.275779,37.874703],[-122.275977,37.874688],[-122.275965,37.874597],[-122.275768,37.874613]]]},""properties"":{}}"
757,37.868037,-122.262795,461266.6667,2306.333333,1903,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262685,37.867948],[-122.262716,37.868145],[-122.262905,37.868126],[-122.262874,37.867929],[-122.262685,37.867948]]]},""properties"":{}}"
758,37.86537208,-122.2649943,1234300,6171.5,1899,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264932,37.865325],[-122.264950,37.865431],[-122.265057,37.865419],[-122.265038,37.865313],[-122.264932,37.865325]]]},""properties"":{}}"
759,37.8756045,-122.27544,546900,2734.5,1913,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275491,37.875662],[-122.275474,37.875540],[-122.275389,37.875547],[-122.275406,37.875669],[-122.275491,37.875662]]]},""properties"":{}}"
760,37.87606725,-122.2759854,251100,1255.5,1917,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275930,37.876130],[-122.276045,37.876127],[-122.276041,37.876005],[-122.275926,37.876007],[-122.275930,37.876130]]]},""properties"":{}}"
761,37.8761725,-122.2760295,320733.3333,1603.666667,1941,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275960,37.876196],[-122.276099,37.876196],[-122.276099,37.876149],[-122.275960,37.876149],[-122.275960,37.876196]]]},""properties"":{}}"
762,37.87729954,-122.2739043,216866.6667,1084.333333,1912,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273809,37.877265],[-122.273822,37.877351],[-122.274000,37.877334],[-122.273986,37.877248],[-122.273809,37.877265]]]},""properties"":{}}"
763,37.8776725,-122.276896,398700,1993.5,1922,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276797,37.877641],[-122.276819,37.877731],[-122.276995,37.877704],[-122.276973,37.877614],[-122.276797,37.877641]]]},""properties"":{}}"
764,37.87862823,-122.2728698,298666.6667,1493.333333,1926,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272968,37.878650],[-122.272963,37.878595],[-122.272771,37.878607],[-122.272776,37.878661],[-122.272968,37.878650]]]},""properties"":{}}"
765,37.87991597,-122.2776677,89600,448,1930,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277696,37.879869],[-122.277604,37.879903],[-122.277640,37.879963],[-122.277731,37.879929],[-122.277696,37.879869]]]},""properties"":{}}"
766,37.87661972,-122.2576741,3409746.9,25851,1944,1,COM4,W2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257843,37.876736],[-122.257790,37.876468],[-122.257505,37.876504],[-122.257558,37.876771],[-122.257843,37.876736]]]},""properties"":{}}"
767,37.87763879,-122.2572163,4608000,23040,1922,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257275,37.877577],[-122.257117,37.877588],[-122.257129,37.877704],[-122.257287,37.877694],[-122.257282,37.877651],[-122.257343,37.877647],[-122.257339,37.877601],[-122.257277,37.877605],[-122.257275,37.877577]]]},""properties"":{}}"
768,37.87866711,-122.2619553,225095,1731.5,1934,2,COM10,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.261883,37.878589],[-122.261904,37.878755],[-122.262028,37.878745],[-122.262006,37.878579],[-122.261883,37.878589]]]},""properties"":{}}"
769,37.8787715,-122.2641655,155600,778,1932,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264055,37.878744],[-122.264079,37.878833],[-122.264276,37.878799],[-122.264252,37.878710],[-122.264055,37.878744]]]},""properties"":{}}"
770,37.87883321,-122.2578833,540000,2700,1945,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257910,37.878903],[-122.257902,37.878867],[-122.257960,37.878859],[-122.257940,37.878766],[-122.257812,37.878783],[-122.257840,37.878913],[-122.257910,37.878903]]]},""properties"":{}}"
771,37.87893593,-122.2558803,252600,1263,1934,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.255846,37.878891],[-122.255827,37.878967],[-122.255914,37.878981],[-122.255934,37.878905],[-122.255846,37.878891]]]},""properties"":{}}"
772,37.87914878,-122.2618934,786000,3930,1944,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.261954,37.879184],[-122.261936,37.879100],[-122.261833,37.879113],[-122.261851,37.879198],[-122.261954,37.879184]]]},""properties"":{}}"
773,37.879273,-122.2638655,348800,1744,1926,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263911,37.879219],[-122.263820,37.879219],[-122.263820,37.879327],[-122.263911,37.879327],[-122.263911,37.879219]]]},""properties"":{}}"
774,37.881373,-122.2658185,485400,2427,1902,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265725,37.881416],[-122.265912,37.881416],[-122.265912,37.881330],[-122.265725,37.881330],[-122.265725,37.881416]]]},""properties"":{}}"
775,37.86484727,-122.2827233,146916.6667,734.5833333,1913,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.282632,37.864812],[-122.282641,37.864896],[-122.282801,37.864887],[-122.282796,37.864838],[-122.282825,37.864837],[-122.282822,37.864801],[-122.282632,37.864812]]]},""properties"":{}}"
776,37.867695,-122.276314,626066.6667,3130.333333,1914,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276198,37.867670],[-122.276208,37.867741],[-122.276430,37.867720],[-122.276420,37.867649],[-122.276198,37.867670]]]},""properties"":{}}"
777,37.8678465,-122.277592,235433.3333,1177.166667,1926,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277661,37.867882],[-122.277662,37.867813],[-122.277523,37.867811],[-122.277522,37.867880],[-122.277661,37.867882]]]},""properties"":{}}"
778,37.86807932,-122.2767646,595200,2976,1920,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276713,37.867989],[-122.276705,37.868148],[-122.276823,37.868151],[-122.276829,37.868022],[-122.276750,37.868020],[-122.276752,37.867990],[-122.276713,37.867989]]]},""properties"":{}}"
779,37.86818244,-122.2741842,221100,1105.5,1950,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274295,37.868109],[-122.274126,37.868122],[-122.274131,37.868168],[-122.274035,37.868176],[-122.274043,37.868246],[-122.274309,37.868226],[-122.274295,37.868109]]]},""properties"":{}}"
780,37.86843828,-122.267041,1847500,9237.5,1930,3,RES3,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.267115,37.868521],[-122.267083,37.868343],[-122.266967,37.868355],[-122.266999,37.868534],[-122.267115,37.868521]]]},""properties"":{}}"
781,37.86965373,-122.2742182,528700,2643.5,1921,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274120,37.869621],[-122.274130,37.869701],[-122.274316,37.869687],[-122.274306,37.869606],[-122.274120,37.869621]]]},""properties"":{}}"
782,37.8714915,-122.275507,417416.3,3752.6,1951,1,COM1,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275412,37.871611],[-122.275630,37.871594],[-122.275602,37.871372],[-122.275384,37.871389],[-122.275412,37.871611]]]},""properties"":{}}"
783,37.8730895,-122.2672375,6176700,30883.5,1922,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.267156,37.873142],[-122.267334,37.873123],[-122.267319,37.873037],[-122.267141,37.873056],[-122.267156,37.873142]]]},""properties"":{}}"
784,37.8733635,-122.2700505,885495,6811.5,2009,2,COM10,S2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.269973,37.873277],[-122.270019,37.873467],[-122.270128,37.873450],[-122.270082,37.873260],[-122.269973,37.873277]]]},""properties"":{}}"
785,37.87476695,-122.2743279,668000,3340,1916,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274306,37.874628],[-122.274310,37.874685],[-122.274227,37.874689],[-122.274239,37.874887],[-122.274420,37.874880],[-122.274404,37.874625],[-122.274306,37.874628]]]},""properties"":{}}"
786,37.865743,-122.269462,1418200,7091,1928,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.269531,37.865810],[-122.269506,37.865664],[-122.269393,37.865676],[-122.269418,37.865822],[-122.269531,37.865810]]]},""properties"":{}}"
787,37.866037,-122.2749995,528500,2642.5,1910,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275099,37.866075],[-122.275099,37.865999],[-122.274900,37.865999],[-122.274900,37.866075],[-122.275099,37.866075]]]},""properties"":{}}"
788,37.877573,-122.2798865,229766.6667,1148.833333,1924,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.279947,37.877527],[-122.279815,37.877538],[-122.279826,37.877619],[-122.279958,37.877608],[-122.279947,37.877527]]]},""properties"":{}}"
789,37.87798,-122.277924,411866.6667,2059.333333,1915,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277864,37.877897],[-122.277875,37.878068],[-122.277984,37.878063],[-122.277973,37.877892],[-122.277864,37.877897]]]},""properties"":{}}"
790,37.87802635,-122.2800047,173800,869,1928,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.280090,37.878044],[-122.280043,37.877964],[-122.279920,37.878008],[-122.279966,37.878089],[-122.280090,37.878044]]]},""properties"":{}}"
791,37.8782978,-122.2879369,90866.66667,454.3333333,1951,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.287962,37.878273],[-122.287898,37.878289],[-122.287912,37.878323],[-122.287976,37.878306],[-122.287962,37.878273]]]},""properties"":{}}"
