id,Latitude,Longitude,NumberOfStories,YearBuilt,OccupancyClass,StructureType,PlanArea,ReplacementCost
436,37.5425,-122.314,1,1949,RES1,W1,1745.33,255397
437,37.5427,-122.314,1,1949,RES1,W1,619.288,255397
438,37.5425,-122.314,2,1930,RES1,W1,1465.4,327577
439,37.5427,-122.314,2,1930,RES1,W1,642.84,327577
440,37.5426,-122.314,1,1929,RES1,W1,1418.74,224941
441,37.5427,-122.314,1,1929,RES1,W1,878.96,224941
442,37.5423,-122.313,1,1932,RES1,W1,2630.7,545829
443,37.5422,-122.313,1,1932,RES1,W1,897.451,545829
444,37.5422,-122.313,1,1939,RES1,W1,1967.07,749654
445,37.5422,-122.314,1,1947,RES1,W1,3656.64,931981
446,37.5421,-122.314,1,1946,RES1,W1,3475.01,660571
447,37.5419,-122.313,1,1931,RES1,W1,1798.58,725903
448,37.5418,-122.313,1,1931,RES1,W1,1867.62,545841
449,37.5418,-122.313,1,1931,RES1,W1,1361.35,360121
450,37.5418,-122.314,1,1936,RES1,W1,1671.95,338386
451,37.5404,-122.312,1,1940,RES1,W1,2833.83,662064
452,37.5406,-122.312,1,1962,RES1,W1,3282.6,212845
453,37.5411,-122.311,1,1937,RES1,W1,1415.54,707355
454,37.541,-122.311,1,1937,RES1,W1,2309.92,707355
455,37.5407,-122.311,1,1962,RES1,W1,3426.39,97567
456,37.541,-122.311,1,1962,RES1,W1,2190.41,97567
457,37.5484,-122.267,2,1973,RES1,W1,5130.13,183053
458,37.5666,-122.298,1,1983,RES1,W1,2020.39,173317
459,37.5665,-122.298,1,1983,RES1,W1,2060.84,272357
460,37.5666,-122.297,1,1983,RES1,W1,2202.85,272357
461,37.5665,-122.297,1,1983,RES1,W1,2115.56,272357
462,37.5664,-122.298,1,1983,RES1,W1,2220.68,357368
463,37.5663,-122.298,1,1983,RES1,W1,1948.42,207248
464,37.5662,-122.298,1,1983,RES1,W1,2112.62,177377
465,37.5661,-122.298,1,1983,RES1,W1,2176,177377
466,37.5662,-122.297,1,1982,RES1,W1,2138.82,275274
467,37.5661,-122.297,1,1982,RES1,W1,2250.53,275274
468,37.5664,-122.297,1,1983,RES1,W1,2128.39,120574
469,37.5663,-122.297,1,1983,RES1,W1,1816.57,120574
470,37.5668,-122.297,1,1983,RES1,W1,2161.3,185531
471,37.5667,-122.297,1,1983,RES1,W1,1783.53,185531
472,37.567,-122.297,1,1983,RES1,W1,2228.65,385037
473,37.5669,-122.297,1,1983,RES1,W1,1852.9,385037
474,37.5675,-122.297,1,1983,RES1,W1,2129.81,122409
475,37.5674,-122.297,1,1983,RES1,W1,1936.77,199309
476,37.5623,-122.297,1,1955,RES1,W1,2366.17,198726
477,37.5629,-122.296,1,1955,RES1,W1,1960.5,336548
478,37.5628,-122.296,1,1955,RES1,W1,2310.29,336548
479,37.5621,-122.294,1,1955,RES1,W1,2776.79,345296
480,37.5625,-122.294,1,1959,RES1,W1,2954.56,551226
481,37.5623,-122.294,1,1959,RES1,W1,4332.38,551226
482,37.5626,-122.294,1.5,1959,RES1,W1,3603.97,312556
483,37.5644,-122.293,1,1955,RES1,W1,3011.16,79520
484,37.5652,-122.293,1,1955,RES1,W1,2055.88,178113
485,37.565,-122.293,1,1955,RES1,W1,2436.78,128348
486,37.5645,-122.293,1,1959,RES1,W1,3106.13,280660
487,37.5646,-122.293,1,1959,RES1,RM1,2386.68,280660
488,37.5648,-122.292,1,1959,RES1,W1,2764.72,206256
489,37.5649,-122.292,1,1959,RES1,W1,3333.72,117510
490,37.5649,-122.292,1,1959,RES1,W1,4631.84,320479
491,37.565,-122.291,1,1960,RES1,W1,3893.55,191325
492,37.5657,-122.292,1,1959,RES1,W1,2368.61,304093
493,37.5653,-122.292,1,1959,RES1,W1,2504.7,385795
494,37.5653,-122.292,1,1959,RES1,W1,2013.29,385795
495,37.5621,-122.292,1,1976,RES1,W1,1669.92,242935
496,37.562,-122.292,2,1976,RES1,W1,1781.7,585505
497,37.562,-122.291,2,1976,RES1,W1,1635.46,585505
498,37.5619,-122.291,2,1976,RES1,W1,6991.32,612919
499,37.5634,-122.292,2,1974,RES1,W1,1912.84,466148
500,37.5635,-122.292,2,1974,RES1,W1,1719.03,198612
501,37.5635,-122.292,2,1974,RES1,W1,1330.81,198612
502,37.5636,-122.291,2,1974,RES1,W1,2280.48,90068
503,37.5637,-122.291,2,1974,RES1,W1,1713.36,90068
504,37.5637,-122.291,2,1974,RES1,W1,1899.69,90068
505,37.5637,-122.291,2,1974,RES1,W1,1872.62,600000
506,37.5637,-122.291,2,1974,RES1,W1,1947.17,217471
507,37.5637,-122.291,1,1974,RES1,W1,2109.67,324460
508,37.5638,-122.291,2,1969,RES1,W1,2054.28,517777
509,37.5638,-122.291,2,1969,RES1,W1,2177.95,431481
510,37.5638,-122.291,2,1969,RES1,W1,2036.97,431481
511,37.5666,-122.295,1,1960,EDU1,RM1,12930.8,0
512,37.5661,-122.295,1,1960,EDU1,RM1,85724.9,0
513,37.566,-122.296,1,1980,EDU1,C2,18338.6,0
514,37.5671,-122.292,1,1960,EDU1,RM1,4041.44,0
515,37.5668,-122.292,1,1960,EDU1,RM1,705.99,0
516,37.5665,-122.297,2,1980,EDU1,W1,2226.38,0
517,37.5664,-122.297,2,1960,EDU1,S3,2397.15,0
518,37.5664,-122.294,1,1980,EDU1,S2,1586.73,0
519,37.5662,-122.294,2,1960,EDU1,RM1,983.281,0
520,37.5714,-122.3,1,1952,RES1,W1,1715.27,258317
521,37.5714,-122.299,1,1952,RES1,W1,1558.6,106560
522,37.5358,-122.286,1,1950,RES1,W1,3269.34,385045
523,37.574,-122.316,1,1947,RES1,W1,2454.14,182598
524,37.5741,-122.316,1,1943,RES1,W1,2292.86,236943
525,37.5742,-122.316,2,1943,RES1,W1,1755.51,293650
526,37.5743,-122.316,1,1943,RES1,W1,1818.76,293650
527,37.5757,-122.316,1,1947,RES1,W1,527.51,330283
528,37.5758,-122.316,1,1947,RES1,W1,2162.91,330283
529,37.5757,-122.315,1,1947,RES1,W1,2079.62,330283
530,37.578,-122.319,1,1949,RES1,W1,2837.19,215185
531,37.5779,-122.319,1,1949,RES1,W1,3070.81,215185
532,37.5736,-122.322,1,1908,RES1,W1,639.323,70624
533,37.5736,-122.321,1,1908,RES1,W1,408.693,70624
534,37.5735,-122.322,1,1908,RES1,W1,4709.73,70624
535,37.5721,-122.321,1,1978,RES3,W1,2716.68,221817
536,37.5716,-122.321,1,1917,RES3,W1,2636.7,349492
537,37.5715,-122.321,1,1917,RES3,W1,3519.29,349492
538,37.5717,-122.321,1,1917,RES3,W1,2047.27,349492
539,37.5715,-122.321,1,1917,RES3,W1,1776.2,349492
540,37.5717,-122.321,2,1937,RES1,W1,857.807,229850
541,37.5722,-122.32,1,1930,RES1,W1,3850.5,204426
542,37.5722,-122.32,1,1960,RES1,W1,3182.4,204426
543,37.5738,-122.319,1,1946,RES1,W1,1447.27,173644
544,37.5737,-122.319,1,1946,RES1,W1,1750.88,173644
545,37.5735,-122.32,1,1946,RES1,W1,2105.04,173644
546,37.5739,-122.32,2,1952,RES3,C2,3153.34,180065
547,37.5727,-122.319,1,1952,RES1,RM1,1531.81,133367
548,37.5727,-122.319,1,1950,RES1,W1,1766.44,51586
549,37.5727,-122.319,1,1950,RES1,W1,1614.61,51586
550,37.5719,-122.32,1,1902,RES1,W1,1708.92,198145
551,37.5721,-122.319,1,1902,RES1,W1,3019.89,198145
552,37.5725,-122.318,1,1928,RES3,W1,3909.05,265259
553,37.5726,-122.318,1,1928,RES3,MH,1502.98,265259
554,37.5723,-122.318,1,1940,RES3,W1,511.499,68328
555,37.5721,-122.316,1,1960,RES3,W1,2932.41,159105
556,37.5724,-122.317,1,1939,RES1,W1,3633.13,45342
557,37.5725,-122.317,1,1939,RES1,W1,2338.47,45342
558,37.5724,-122.316,1,1952,COM1,W2,1184.91,38070
559,37.5723,-122.316,1,1952,COM1,W2,2099.89,38070
560,37.573,-122.318,1,1950,RES1,W1,3097.66,380736
561,37.5729,-122.318,1,1950,RES1,W1,2280.28,380736
562,37.5731,-122.318,1,1950,RES1,W1,7280.18,380736
563,37.5739,-122.319,2,1946,RES3,W1,2502.31,423356
564,37.5728,-122.315,2,1930,RES3,W1,1807.69,278507
565,37.5732,-122.316,1,1943,RES1,W1,3054.46,224623
566,37.573,-122.316,1,1943,RES1,W1,260.996,224623
567,37.5739,-122.316,1,1943,RES1,W1,2382.18,287509
568,37.574,-122.316,1,1943,RES1,W1,2225.68,287509
569,37.5738,-122.316,1,1943,RES1,W1,986.093,50310
570,37.5738,-122.316,1,1943,RES1,W1,1306.65,50310
571,37.5737,-122.316,1,1943,RES1,W1,1980.56,50310
572,37.5736,-122.316,1,1943,RES1,W1,1123.66,50310
573,37.5747,-122.318,2,1959,RES3,W1,842.175,421093
574,37.575,-122.318,2,1959,RES3,W1,6502.89,421093
575,37.5477,-122.294,1,1956,RES1,W1,3112.53,242755
576,37.5477,-122.294,1,1956,RES1,W1,2992.91,239957
577,37.5491,-122.293,1,1956,RES1,W1,2979.4,190075
578,37.549,-122.293,1,1956,RES1,W1,3295.86,190075
579,37.5497,-122.293,1,1956,RES1,W1,2846.04,206028
580,37.5498,-122.293,1,1956,RES1,W1,3753.77,206028
581,37.5485,-122.298,1,1956,RES1,W1,2876.47,281910
582,37.5484,-122.298,1,1956,RES1,W1,3503.5,281910
583,37.5478,-122.298,1,1956,RES1,W1,2794.69,71720
584,37.5485,-122.298,1,1957,RES1,W1,3198.89,115910
585,37.5486,-122.297,1,1956,RES1,W1,2604.83,369858
586,37.5486,-122.297,1,1956,RES1,W1,2279.87,206028
587,37.5487,-122.297,1,1956,RES1,W1,2164.84,206028
588,37.5479,-122.297,1,1956,RES1,W1,2748.36,447868
589,37.5482,-122.297,1,1956,RES1,W1,2869.8,447868
590,37.548,-122.297,1,1956,RES1,W1,2859.13,447868
591,37.5478,-122.297,1,1956,RES1,W1,2898.74,79212
592,37.5476,-122.296,1,1956,RES1,W1,2789.29,75213
593,37.5477,-122.296,1,1956,RES1,W1,2295.93,68749
594,37.5478,-122.296,1,1956,RES1,W1,2669.43,373127
595,37.5478,-122.296,1,1956,RES1,W1,2894.65,373127
596,37.5481,-122.296,1,1956,RES1,W1,2827.35,71720
597,37.548,-122.296,1,1956,RES1,W1,2691.26,71720
598,37.5486,-122.296,1,1956,RES1,W1,2540.32,305828
599,37.5485,-122.296,1,1956,RES1,W1,2687.1,305828
600,37.5488,-122.296,1,1956,RES1,W1,2198.74,158872
601,37.5489,-122.296,1,1956,RES1,W1,2493.83,158872
602,37.5489,-122.296,1,1956,RES1,W1,2689.54,445797
603,37.549,-122.296,1,1956,RES1,W1,2424.02,445797
604,37.5487,-122.296,1,1956,RES1,W1,2536.13,678000
605,37.5486,-122.296,1,1956,RES1,W1,2687.79,75389
606,37.5481,-122.296,1,1956,RES1,W1,2508.9,72511
607,37.5479,-122.296,1,1956,RES1,W1,2574.27,72511
608,37.5474,-122.296,1,1956,RES1,W1,2499.13,71720
609,37.5471,-122.295,1,1956,RES1,W1,3131.88,360917
610,37.5472,-122.295,1,1956,RES1,W1,2898.51,360917
611,37.5489,-122.293,1,1956,RES1,W1,2999.11,525000
612,37.5488,-122.293,1,1956,RES1,W1,2840.36,233581
613,37.5482,-122.292,2,2000,RES1,W1,1941.14,540465
614,37.5483,-122.292,2,2000,RES1,W1,2519.93,540465
615,37.5449,-122.296,3,2014,RES3,W1,6493.16,736566
616,37.5472,-122.289,1,1957,RES1,W1,2346.51,65156
617,37.5471,-122.289,1,1957,RES1,W1,2610.93,65156
618,37.5475,-122.289,1,1957,RES1,W1,2185.8,58814
619,37.5473,-122.289,1,1957,RES1,W1,2169.32,58814
620,37.5476,-122.289,1,1957,RES1,W1,2642.58,182426
621,37.5473,-122.29,1,1957,RES1,W1,2695.92,62110
622,37.5474,-122.29,1,1957,RES1,W1,3158.64,62110
623,37.5472,-122.29,1,1957,RES1,W1,2362.01,110996
624,37.5471,-122.29,1,1957,RES1,W1,2488.63,110996
625,37.5477,-122.29,1,1957,RES1,W1,3528.92,84121
626,37.5475,-122.29,1,1957,RES1,W1,606.984,84121
627,37.5502,-122.29,1,1956,RES1,W1,2954.9,465107
628,37.5503,-122.29,1,1956,RES1,W1,3829.93,465107
629,37.5497,-122.289,1,1956,RES1,W1,3141.1,80338
630,37.5496,-122.289,1,1956,RES1,W1,2213.44,182320
631,37.549,-122.29,1,1956,RES1,W1,3283.42,245686
632,37.5492,-122.29,1,1956,RES1,W1,2278.04,245686
633,37.5521,-122.29,1,1956,RES1,W1,3012.75,311354
634,37.5522,-122.29,1,1956,RES1,W1,2448.91,311354
635,37.5667,-122.3,1,1955,RES1,W1,1935.22,57352
636,37.5667,-122.299,1,1955,RES1,W1,1814.46,164939
637,37.5667,-122.3,1,1955,RES1,W1,2048.89,310660
638,37.5664,-122.299,1,1955,RES1,W1,1875.89,370000
639,37.5664,-122.299,1,1955,RES1,W1,2381.22,370000
640,37.5679,-122.298,1,1955,RES1,W1,2469.17,77250
641,37.5693,-122.298,1,1953,RES1,W1,1950.35,285242
642,37.5672,-122.297,1,1983,RES1,W1,2108.78,284450
643,37.5673,-122.297,1,1983,RES1,W1,2052.55,214859
644,37.5675,-122.298,1,1983,RES1,W1,2094.96,193482
645,37.5674,-122.298,1,1983,RES1,W1,2202.98,193482
646,37.5672,-122.298,1,1983,RES1,W1,2090.94,227061
647,37.5673,-122.298,1,1983,RES1,W1,2012.53,370907
648,37.567,-122.298,1,1983,RES1,W1,1818.52,337066
649,37.5669,-122.298,1,1983,RES1,W1,1962.14,337066
650,37.5407,-122.294,1,1947,RES1,W1,1995.31,199157
651,37.5416,-122.293,1,1947,RES1,W1,1789.98,305048
652,37.5416,-122.293,1,1947,RES1,W1,2372.26,278521
653,37.5414,-122.292,1,1951,RES1,W1,3751.21,480075
654,37.5413,-122.292,1,1950,RES1,W1,2160.21,338024
655,37.5412,-122.293,1,1950,RES1,W1,2251.55,338024
656,37.5406,-122.293,1,1948,RES1,W1,1708.66,325072
657,37.5405,-122.294,1,1948,RES1,W1,1741.61,356063
658,37.5399,-122.294,1,1945,RES1,W1,3440.98,365015
659,37.54,-122.294,1,1945,RES1,W1,2225.58,318939
660,37.5404,-122.293,1,1945,RES1,W1,1742.27,246464
661,37.5405,-122.293,1,1945,RES1,W1,1607.59,222817
662,37.5405,-122.292,1,1945,RES1,W1,1584.8,155403
663,37.5403,-122.292,1,1945,RES1,W1,723.036,155403
664,37.5406,-122.292,1,1945,RES1,W1,2435.95,69273
665,37.5394,-122.293,1,1946,RES1,W1,2198.01,357144
666,37.5394,-122.293,1,1946,RES1,W1,1852.06,357144
667,37.5397,-122.292,1,1946,RES1,W1,2758.46,375499
668,37.5387,-122.293,1,1950,RES1,W1,2332.27,228156
669,37.5386,-122.293,1,1950,RES1,W1,975.059,228156
670,37.5374,-122.295,1,1955,RES3,C2,3329.23,285631
671,37.5376,-122.295,1,1953,RES1,W1,3646.56,231751
672,37.5369,-122.296,1,1953,COM1,S3,4260,178983
673,37.5367,-122.296,1,1930,RES6,S5,3390.81,101667
674,37.5368,-122.296,1,1930,RES6,W1,4264.51,101667
675,37.5368,-122.295,2,1957,RES3,MH,2906.14,686418
676,37.537,-122.295,2,1957,RES3,W1,11430.2,686418
677,37.5348,-122.288,1,1950,RES1,W1,1765.17,55095
678,37.5795,-122.318,1,1950,RES1,W1,3049.4,449294
679,37.5798,-122.319,1,1950,RES1,W1,1831.67,173900
680,37.5812,-122.316,1,1978,RES1,W1,2880.79,467015
681,37.5811,-122.315,1,1978,RES1,W1,3069.24,467015
682,37.5801,-122.316,2,1955,RES1,W1,2509.78,305048
683,37.58,-122.316,2,1955,RES1,W1,2712.24,305048
684,37.5791,-122.315,1,1947,RES1,W1,2265.45,100776
685,37.5793,-122.315,1,1947,RES1,W1,1943.3,100776
686,37.5788,-122.315,1,1947,RES1,W1,1354.38,273294
687,37.5788,-122.315,1,1947,RES1,W1,647.571,230423
688,37.5787,-122.315,1,1947,RES1,W1,1053.68,230423
689,37.5787,-122.315,1,1947,RES1,W1,1327.71,230423
690,37.5786,-122.315,1,1947,RES1,W1,566.097,267146
691,37.5786,-122.315,1,1947,RES1,W1,758.272,267146
692,37.5787,-122.315,1,1947,RES1,W1,1642.32,267146
693,37.5778,-122.314,1,1947,RES1,W1,1187.07,435669
694,37.5776,-122.314,1,1947,RES1,W1,2448.71,435669
695,37.5773,-122.314,1,1947,RES1,W1,1694.06,136210
696,37.5775,-122.314,1,1947,RES1,W1,617.145,136210
697,37.5774,-122.314,1,1947,RES1,W1,1372.5,136210
698,37.5776,-122.314,1,1947,RES1,W1,2977.07,114005
699,37.5789,-122.315,1,1947,RES1,W1,610.907,247314
700,37.5789,-122.315,1,1947,RES1,W1,324.983,247314
701,37.5789,-122.316,1,1947,RES1,W1,1308.38,247314
702,37.5768,-122.315,1,1947,RES1,W1,614.859,58387
703,37.5767,-122.315,1,1947,RES1,W1,1627.32,58387
704,37.5769,-122.315,1,1947,RES1,W1,342.656,161377
705,37.5768,-122.315,1,1947,RES1,W1,1513.09,161377
706,37.5771,-122.316,1,1947,RES1,W1,1312.83,115632
707,37.5781,-122.316,1,1947,RES1,W1,353.808,208047
708,37.578,-122.316,1,1947,RES1,W1,1356.9,208047
709,37.5782,-122.316,1,1947,RES1,W1,389.055,49480
710,37.5782,-122.316,1,1947,RES1,W1,1368.37,49480
711,37.5776,-122.312,1,1946,RES1,W1,338.696,286743
712,37.5775,-122.312,1,1946,RES1,W1,1452.12,286743
713,37.5776,-122.311,1,1948,RES1,W1,514.824,57678
714,37.5775,-122.311,1,1948,RES1,W1,1416.12,57678
715,37.5763,-122.311,1,1947,RES1,W1,454.34,149249
716,37.5763,-122.311,1,1947,RES1,W1,467.155,149249
717,37.5764,-122.311,1,1947,RES1,W1,1474.32,149249
718,37.5766,-122.311,1,1947,RES1,W1,2300.58,49480
719,37.5766,-122.312,1,1947,RES1,W1,317.287,49480
720,37.5767,-122.311,1,1947,RES1,W1,1362.52,49480
721,37.5768,-122.312,1,1947,RES1,W1,650.375,50723
722,37.5768,-122.312,1,1947,RES1,W1,343.418,50723
723,37.5769,-122.312,1,1947,RES1,W1,1322.65,50723
724,37.5761,-122.313,1,1944,RES1,RM1,1214.31,161650
725,37.5762,-122.313,1,1944,RES1,W1,341.739,242437
726,37.5763,-122.313,1,1944,RES1,W1,1287.58,242437
727,37.5763,-122.313,1,1944,RES1,W1,655.209,242437
728,37.576,-122.312,1,1944,RES1,W1,2310.5,335475
729,37.576,-122.312,1,1944,RES1,W1,274.277,335475
730,37.5759,-122.312,1,1944,RES1,W1,565.547,335475
731,37.5759,-122.312,1,1944,RES1,W1,1132.49,335475
732,37.5758,-122.312,1,1944,RES1,W1,605.358,61904
733,37.5757,-122.312,1,1944,RES1,W1,2592.05,61904
734,37.5758,-122.312,1,1944,RES1,W1,1507.66,61904
735,37.5755,-122.312,1,1944,RES1,W1,2763.05,311980
736,37.5756,-122.312,1,1945,RES1,W1,638.425,70779
737,37.5757,-122.311,1,1945,RES1,W1,1704.49,70779
738,37.5749,-122.313,1,1946,RES1,W1,241.417,380029
739,37.575,-122.313,1,1946,RES1,W1,1840.84,380029
740,37.5748,-122.313,1,1946,RES1,W1,781.792,228441
741,37.5748,-122.313,1,1946,RES1,W1,2023.49,228441
742,37.5747,-122.313,1,1946,RES1,W1,1223.4,228441
743,37.575,-122.313,1,1944,RES1,W1,678.498,406100
744,37.5749,-122.313,1,1944,RES1,W1,1439.42,406100
745,37.575,-122.313,1,1944,RES1,W1,516.881,175805
746,37.575,-122.312,1,1944,RES1,W1,1430.49,175805
747,37.5749,-122.315,1,1944,RES1,W1,2325.76,147158
748,37.5751,-122.315,1,1944,RES1,W1,1177.64,147158
749,37.5748,-122.315,1,1944,RES1,W1,322.705,132395
750,37.5748,-122.314,1,1944,RES1,W1,1291.52,132395
751,37.5747,-122.315,1,1944,RES1,W1,750.921,132395
752,37.5745,-122.316,1,1943,RES1,W1,1424.11,189166
753,37.5737,-122.315,1,1943,RES1,W1,653.568,307960
754,37.5737,-122.315,1,1943,RES1,W1,376.291,149314
755,37.5736,-122.315,1,1943,RES1,W1,1848.4,149314
756,37.5735,-122.315,1,1943,RES1,W1,1170.12,149314
757,37.5443,-122.332,1,1954,RES1,W1,3355.21,106305
758,37.5441,-122.332,1,1958,RES1,W1,3898.77,115596
759,37.5439,-122.332,1,1958,RES1,W1,2722.39,115596
760,37.5439,-122.333,2,1988,RES1,W1,5843.39,1264873
761,37.5429,-122.331,1,1971,RES1,W1,3684.26,698985
762,37.5423,-122.331,2,1991,RES1,W1,4617.8,917335
763,37.5413,-122.332,2,1989,RES1,W1,4668.63,1942714
764,37.5418,-122.331,2,1988,RES1,W1,5087.35,1501306
765,37.5409,-122.329,2,2013,RES1,W1,2881.82,774838
766,37.5397,-122.327,2,2010,RES1,RM1,2279.81,676412
767,37.5395,-122.327,2,2010,RES1,W1,2215.38,676412
768,37.5369,-122.322,2,1975,RES1,W1,3800.22,616477
769,37.5368,-122.322,1,1979,RES1,W1,3400.25,356960
770,37.5693,-122.32,1,1917,RES1,W1,2795.71,172643
771,37.5694,-122.32,1,1917,RES1,W1,836.46,172643
772,37.5693,-122.32,1,1920,RES3,W1,1194.8,357559
773,37.5692,-122.32,1,1920,RES3,W1,2026.95,357559
774,37.569,-122.32,1,1960,RES3,W1,2520.44,283827
775,37.569,-122.321,1,1972,RES3,W1,2878.97,525000
776,37.569,-122.321,1,1972,RES3,W1,3013.73,525000
777,37.5695,-122.321,3,1900,RES3,URM,3236.63,350031
778,37.569,-122.32,1,1926,RES1,RM1,1775.15,41746
779,37.5692,-122.319,1,1930,RES3,W1,1253.05,25000
780,37.5691,-122.319,1,1980,RES3,W1,1182.96,25000
781,37.5689,-122.32,2,1964,RES3,W1,3342.06,306279
782,37.5689,-122.32,2,1964,RES3,MH,3556.54,306279
783,37.5684,-122.321,1,1980,RES3,C2,1557.26,144611
784,37.5683,-122.321,1,1930,RES3,W1,1681.51,144611
785,37.5685,-122.321,1,1930,RES3,W1,1456.65,144611
786,37.5683,-122.322,2,1955,RES3,W1,1921.08,432903
787,37.5684,-122.322,2,1955,RES3,W1,2796.7,432903
788,37.5681,-122.322,1,1962,RES3,W1,2858.4,274095
789,37.5679,-122.321,1,1960,COM1,W2,3015.98,60890
790,37.5679,-122.321,1,1980,COM1,PC1,926.631,60890
791,37.5678,-122.322,2,1935,RES3,W1,1038.45,423773
792,37.5679,-122.322,2,1935,RES3,W1,1948.44,423773
793,37.568,-122.322,2,1935,RES3,URM,826.155,423773
794,37.5678,-122.322,2,1935,RES3,URM,1820.77,423773
795,37.5677,-122.322,1,1930,RES3,URM,2767.04,183982
796,37.5676,-122.318,1,1930,RES3,W1,60714.5,24261178
797,37.563,-122.32,1,1930,COM1,W2,11313.3,134614
798,37.5627,-122.32,2,1960,RES3,W1,4426.2,153314
799,37.5623,-122.32,1,1926,RES3,W1,3570.4,107327
800,37.5622,-122.319,1,1930,COM4,S5,3212.31,516042
801,37.5626,-122.32,2,1922,RES3,C2,4183.58,7500000
802,37.5682,-122.316,2,1963,RES3,RM1,4181.48,252445
803,37.5682,-122.316,1,1922,RES1,W1,1254.61,238284
804,37.5674,-122.317,1,1930,RES3,URM,1735.14,176464
805,37.5675,-122.317,1,1980,RES3,W1,1749.19,176464
806,37.5675,-122.317,1,1980,RES3,W1,1045.02,50838
807,37.5676,-122.317,1,1930,RES3,W1,1298.72,50838
808,37.5674,-122.317,1,1907,RES1,W1,873.075,99076
809,37.5673,-122.317,1,1907,RES1,W1,2090.77,99076
810,37.5664,-122.318,1,1928,RES1,W1,2450.1,141711
811,37.5656,-122.319,1,1980,COM1,PC1,1381.11,519481
812,37.5654,-122.319,1,1980,COM1,RM1,1476.39,519481
813,37.5692,-122.313,2,1937,RES1,W1,3861.08,91940
814,37.5692,-122.313,1,1937,RES1,W1,1341.97,91940
815,37.5685,-122.314,1,1960,RES1,W1,1449.61,342547
816,37.5685,-122.314,1,1930,RES1,W1,648.576,342547
817,37.5673,-122.313,1,1929,RES1,W1,2281.73,93474
818,37.5674,-122.314,1,1929,RES1,W1,2041.1,93474
819,37.5675,-122.314,1,1956,RES3,W1,2554.2,525000
820,37.5676,-122.314,1,1928,RES3,W1,2297.34,277302
821,37.5679,-122.314,2,1928,RES3,S5,2515.9,225592
822,37.568,-122.314,2,1928,RES3,W1,4234.73,225592
823,37.5673,-122.314,1,1927,RES3,C2,1084.74,229965
824,37.5672,-122.314,1,1927,RES3,W1,1405.48,229965
825,37.5674,-122.314,1,1927,RES3,W1,781.305,229965
826,37.5673,-122.314,1,1927,RES3,W1,1354.33,229965
827,37.5667,-122.317,2,1902,RES3,W1,2158.6,710675
828,37.5667,-122.317,2,1902,RES3,W1,2346.92,710675
829,37.5665,-122.317,2,1902,RES3,URM,1599.79,710675
830,37.566,-122.317,1,1955,RES3,W1,6658.07,426367
831,37.5658,-122.317,1,1955,RES3,W1,1680.64,426367
832,37.5658,-122.317,1,1925,RES1,W1,3445.95,80006
833,37.5657,-122.317,1,1925,RES1,W1,1513.38,80006
834,37.5658,-122.316,1,1927,RES1,W1,3488.92,208536
835,37.5658,-122.316,1,1927,RES1,W1,1899.81,208536
836,37.5655,-122.316,1,1927,RES1,W1,1981.87,218275
837,37.5656,-122.316,1,1927,RES1,W1,2009.14,218275
838,37.5655,-122.318,1,1937,RES1,W1,2838.63,341195
839,37.5649,-122.317,1,1955,RES3,W1,3035.02,315233
840,37.5648,-122.317,1,1955,RES3,W1,3163.27,315233
841,37.5674,-122.313,1,1980,RES3,W1,4803.8,56190
842,37.5671,-122.312,1,1980,RES3,W1,5957.87,172471
843,37.567,-122.312,1,1980,RES3,W1,1979.87,172471
844,37.5669,-122.312,1,1939,RES1,W1,3951.65,333696
845,37.5666,-122.312,2,1939,RES3,W1,3537.21,510473
846,37.5665,-122.312,2,1939,RES3,W1,1485.97,510473
847,37.5658,-122.313,2,1927,RES3,W1,2287.15,335063
848,37.5659,-122.313,2,1927,RES3,W1,1393.72,335063
849,37.5658,-122.313,2,1927,RES3,MH,1203.65,335063
850,37.5662,-122.313,1,1939,RES3,W1,1564.72,62278
851,37.5663,-122.313,1,1939,RES3,W1,1655.3,62278
852,37.5653,-122.315,1,1960,RES3,W1,1401.86,260045
853,37.5652,-122.315,1,1930,RES1,W1,2552.74,320496
854,37.5651,-122.315,1,1930,RES1,W1,1641.17,320496
855,37.564,-122.315,1,1930,RES3,S5,1379.69,546154
856,37.5641,-122.315,1,1930,RES3,W1,1575.97,546154
857,37.5646,-122.316,1,1912,RES1,W1,2774.53,87811
858,37.564,-122.316,1,1908,RES1,W1,2328.65,47524
859,37.5644,-122.317,1,1936,RES1,W1,2184.44,177377
860,37.5636,-122.312,1,1937,RES1,W1,3351.14,217571
861,37.564,-122.313,2,1941,RES1,W1,924.823,256533
862,37.5634,-122.313,1,1949,RES1,W1,1794.3,81587
863,37.5632,-122.313,1,1949,RES1,W1,1161.57,81587
864,37.563,-122.314,1,1929,RES1,W1,2919.61,127377
865,37.5631,-122.314,1,1929,RES1,W1,937.256,127377
866,37.5629,-122.314,2,1960,RES3,C2,1599.28,305566
867,37.5629,-122.314,2,1960,RES3,W1,2327.97,305566
868,37.5636,-122.315,1,1926,RES1,W1,2833.25,224238
869,37.5637,-122.315,1,1926,RES1,W1,2626.33,224238
870,37.5636,-122.314,1,1926,RES1,W1,1813.13,176624
871,37.5637,-122.314,1,1926,RES1,W1,632.841,176624
872,37.5635,-122.312,1,1936,RES1,W1,1241.6,238641
